genome	S_alg	k	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	pref
spneumoniae-pangenome	greedy	13	na	zeros	5038555	5996386	5038555	957831	527925	1564508	499016	2063524	2072324	spneumoniae-pangenome.S_greedy.k_13.d_na.M_zeros
spneumoniae-pangenome	pseudosimplitigs	13	1	default	5038555	10244443	5038555	5205888	433824	2648340	336140	2984480	3188008	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_1.M_default
spneumoniae-pangenome	pseudosimplitigs	13	1	ones	5038555	10244443	6888852	3355591	928537	2648340	875136	3523476	3549228	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_1.M_ones
spneumoniae-pangenome	pseudosimplitigs	13	1	runs	5038555	10244443	5885050	4359393	416838	2648340	533584	3181924	3221384	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_1.M_runs
spneumoniae-pangenome	pseudosimplitigs	13	1	zeros	5038555	10244443	5038555	5205888	647760	2648340	637300	3285640	3396892	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_1.M_zeros
spneumoniae-pangenome	pseudosimplitigs	13	2	default	5038555	8160019	5038555	3121464	615477	2112648	461108	2573756	2686480	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_2.M_default
spneumoniae-pangenome	pseudosimplitigs	13	2	ones	5038555	8160019	6102348	2057671	651674	2112648	620780	2733428	2736624	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_2.M_ones
spneumoniae-pangenome	pseudosimplitigs	13	2	runs	5038555	8160019	5641908	2518111	400616	2112648	454832	2567480	2598052	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_2.M_runs
spneumoniae-pangenome	pseudosimplitigs	13	2	zeros	5038555	8160019	5038555	3121464	651912	2112648	519096	2631744	2720036	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_2.M_zeros
spneumoniae-pangenome	pseudosimplitigs	13	3	default	5038555	7349386	5038555	2310831	719938	1901940	515996	2417936	2476924	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_3.M_default
spneumoniae-pangenome	pseudosimplitigs	13	3	ones	5038555	7349386	5820841	1528545	584592	1901940	534548	2436488	2431232	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_3.M_ones
spneumoniae-pangenome	pseudosimplitigs	13	3	runs	5038555	7349386	5599326	1750060	456329	1901940	455672	2357612	2376092	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_3.M_runs
spneumoniae-pangenome	pseudosimplitigs	13	3	zeros	5038555	7349386	5038555	2310831	724052	1901940	527832	2429772	2481280	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_3.M_zeros
spneumoniae-pangenome	pseudosimplitigs	13	4	default	5038555	6947763	5038555	1909208	765963	1788824	540740	2329564	2354320	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_4.M_default
spneumoniae-pangenome	pseudosimplitigs	13	4	ones	5038555	6947763	5715457	1232306	560709	1788824	495088	2283912	2280300	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_4.M_ones
spneumoniae-pangenome	pseudosimplitigs	13	4	runs	5038555	6947763	5600866	1346897	489846	1788824	460180	2249004	2255768	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_4.M_runs
spneumoniae-pangenome	pseudosimplitigs	13	4	zeros	5038555	6947763	5038555	1909208	766298	1788824	542176	2331000	2356256	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_4.M_zeros
spneumoniae-pangenome	pseudosimplitigs	13	5	default	5038555	6761382	5038555	1722827	784868	1736564	552716	2289280	2296052	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_5.M_default
spneumoniae-pangenome	pseudosimplitigs	13	5	ones	5038555	6761382	5675072	1086310	551734	1736564	478620	2215184	2209864	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_5.M_ones
spneumoniae-pangenome	pseudosimplitigs	13	5	runs	5038555	6761382	5603506	1157876	504334	1736564	460996	2197560	2196556	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_5.M_runs
spneumoniae-pangenome	pseudosimplitigs	13	5	zeros	5038555	6761382	5038555	1722827	785387	1736564	553320	2289884	2296424	spneumoniae-pangenome.S_pseudosimplitigs.k_13.d_5.M_zeros
spneumoniae-pangenome	streaming	13	na	default	5038555	8049966	5038555	3011411	736450	1958780	675880	2634660	2821916	spneumoniae-pangenome.S_streaming.k_13.d_na.M_default
spneumoniae-pangenome	streaming	13	na	ones	5038555	8049966	7048279	1001687	270841	1958780	319136	2277916	2308668	spneumoniae-pangenome.S_streaming.k_13.d_na.M_ones
spneumoniae-pangenome	streaming	13	na	runs	5038555	8049966	6777340	1272626	129838	1958780	209216	2167996	2228788	spneumoniae-pangenome.S_streaming.k_13.d_na.M_runs
spneumoniae-pangenome	streaming	13	na	zeros	5038555	8049966	5038555	3011411	789338	1958780	726040	2684820	2846092	spneumoniae-pangenome.S_streaming.k_13.d_na.M_zeros
spneumoniae-pangenome	greedy	14	na	default	6089164	7041071	6089164	951907	357562	1792840	459428	2252268	2271300	spneumoniae-pangenome.S_greedy.k_14.d_na.M_default
spneumoniae-pangenome	greedy	14	na	ones	6089164	7041071	6496376	544695	187502	1792840	310712	2103552	2087892	spneumoniae-pangenome.S_greedy.k_14.d_na.M_ones
spneumoniae-pangenome	greedy	14	na	runs	6089164	7041071	6478065	563006	173586	1792840	300040	2092880	2079488	spneumoniae-pangenome.S_greedy.k_14.d_na.M_runs
spneumoniae-pangenome	greedy	14	na	zeros	6089164	7041071	6089164	951907	427486	1792840	490228	2283068	2302608	spneumoniae-pangenome.S_greedy.k_14.d_na.M_zeros
spneumoniae-pangenome	pseudosimplitigs	14	1	default	6089164	10737418	6089164	4648254	357558	2740120	329084	3069204	3263800	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1.M_default
spneumoniae-pangenome	pseudosimplitigs	14	1	ones	6089164	10737418	7038069	3699349	638639	2740120	707168	3447288	3513084	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1.M_ones
spneumoniae-pangenome	pseudosimplitigs	14	1	runs	6089164	10737418	6551096	4186322	351179	2740120	461916	3202036	3274856	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1.M_runs
spneumoniae-pangenome	pseudosimplitigs	14	1	zeros	6089164	10737418	6089164	4648254	485851	2740120	537108	3277228	3409088	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1.M_zeros
spneumoniae-pangenome	pseudosimplitigs	14	2	default	6089164	9136252	6089164	3047088	461448	2337028	439520	2776548	2896220	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2.M_default
spneumoniae-pangenome	pseudosimplitigs	14	2	ones	6089164	9136252	6739255	2396997	460406	2337028	535072	2872100	2903080	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2.M_ones
spneumoniae-pangenome	pseudosimplitigs	14	2	runs	6089164	9136252	6488672	2647580	306167	2337028	406084	2743112	2787952	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2.M_runs
spneumoniae-pangenome	pseudosimplitigs	14	2	zeros	6089164	9136252	6089164	3047088	493307	2337028	486492	2823520	2926224	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2.M_zeros
spneumoniae-pangenome	pseudosimplitigs	14	3	default	6089164	8642757	6089164	2553593	566000	2215024	508860	2723884	2817572	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3.M_default
spneumoniae-pangenome	pseudosimplitigs	14	3	ones	6089164	8642757	6661295	1981462	466702	2215024	515836	2730860	2754020	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3.M_ones
spneumoniae-pangenome	pseudosimplitigs	14	3	runs	6089164	8642757	6512924	2129833	371607	2215024	441596	2656620	2693464	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3.M_runs
spneumoniae-pangenome	pseudosimplitigs	14	3	zeros	6089164	8642757	6089164	2553593	572101	2215024	519172	2734196	2822316	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3.M_zeros
spneumoniae-pangenome	pseudosimplitigs	14	4	default	6089164	8373483	6089164	2284319	652654	2145604	559604	2705208	2768620	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4.M_default
spneumoniae-pangenome	pseudosimplitigs	14	4	ones	6089164	8373483	6631654	1741829	509217	2145604	522836	2668440	2686780	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4.M_ones
spneumoniae-pangenome	pseudosimplitigs	14	4	runs	6089164	8373483	6540747	1832736	447980	2145604	478648	2624252	2654940	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4.M_runs
spneumoniae-pangenome	pseudosimplitigs	14	4	zeros	6089164	8373483	6089164	2284319	653518	2145604	559168	2704772	2769288	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4.M_zeros
spneumoniae-pangenome	pseudosimplitigs	14	5	default	6089164	8158034	6089164	2068870	697298	2085596	580344	2665940	2708824	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5.M_default
spneumoniae-pangenome	pseudosimplitigs	14	5	ones	6089164	8158034	6618190	1539844	532525	2085596	521548	2607144	2620544	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5.M_ones
spneumoniae-pangenome	pseudosimplitigs	14	5	runs	6089164	8158034	6557159	1600875	488972	2085596	496104	2581700	2602132	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5.M_runs
spneumoniae-pangenome	pseudosimplitigs	14	5	zeros	6089164	8158034	6089164	2068870	697488	2085596	582436	2668032	2708096	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5.M_zeros
spneumoniae-pangenome	streaming	14	na	default	6089164	8537492	6089164	2448328	462919	1993396	512764	2506160	2745828	spneumoniae-pangenome.S_streaming.k_14.d_na.M_default
spneumoniae-pangenome	streaming	14	na	ones	6089164	8537492	7214494	1322998	207049	1993396	278548	2271944	2355548	spneumoniae-pangenome.S_streaming.k_14.d_na.M_ones
spneumoniae-pangenome	streaming	14	na	runs	6089164	8537492	7079937	1457555	123770	1993396	192132	2185528	2296496	spneumoniae-pangenome.S_streaming.k_14.d_na.M_runs
spneumoniae-pangenome	streaming	14	na	zeros	6089164	8537492	6089164	2448328	496887	1993396	550752	2544148	2772992	spneumoniae-pangenome.S_streaming.k_14.d_na.M_zeros
spneumoniae-pangenome	greedy	15	na	default	6634628	7535612	6634628	900984	248490	1853052	387656	2240708	2281672	spneumoniae-pangenome.S_greedy.k_15.d_na.M_default
spneumoniae-pangenome	greedy	15	na	ones	6634628	7535612	6930218	605394	144638	1853052	276148	2129200	2138620	spneumoniae-pangenome.S_greedy.k_15.d_na.M_ones
spneumoniae-pangenome	greedy	15	na	runs	6634628	7535612	6921467	614145	137703	1853052	268656	2121708	2132028	spneumoniae-pangenome.S_greedy.k_15.d_na.M_runs
spneumoniae-pangenome	greedy	15	na	zeros	6634628	7535612	6634628	900984	295913	1853052	419084	2272136	2311180	spneumoniae-pangenome.S_greedy.k_15.d_na.M_zeros
spneumoniae-pangenome	pseudosimplitigs	15	1	default	6634628	10113124	6634628	3478496	248464	2510896	272076	2782972	2966500	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1.M_default
spneumoniae-pangenome	pseudosimplitigs	15	1	ones	6634628	10113124	7018754	3094370	340242	2510896	457328	2968224	3067716	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1.M_ones
spneumoniae-pangenome	pseudosimplitigs	15	1	runs	6634628	10113124	6875695	3237429	246698	2510896	347316	2858212	2971832	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1.M_runs
spneumoniae-pangenome	pseudosimplitigs	15	1	zeros	6634628	10113124	6634628	3478496	294678	2510896	362820	2873716	3027844	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1.M_zeros
spneumoniae-pangenome	pseudosimplitigs	15	2	default	6634628	9267701	6634628	2633073	286261	2302108	335432	2637540	2774292	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2.M_default
spneumoniae-pangenome	pseudosimplitigs	15	2	ones	6634628	9267701	6954147	2313554	267956	2302108	378964	2681072	2754192	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2.M_ones
spneumoniae-pangenome	pseudosimplitigs	15	2	runs	6634628	9267701	6869481	2398220	210733	2302108	310732	2612840	2698136	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2.M_runs
spneumoniae-pangenome	pseudosimplitigs	15	2	zeros	6634628	9267701	6634628	2633073	302036	2302108	362044	2664152	2793048	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2.M_zeros
spneumoniae-pangenome	pseudosimplitigs	15	3	default	6634628	9026192	6634628	2391564	344476	2250188	397628	2647816	2763892	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_3.M_default
spneumoniae-pangenome	pseudosimplitigs	15	3	ones	6634628	9026192	6962717	2063475	284989	2250188	391884	2642072	2701164	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_3.M_ones
spneumoniae-pangenome	pseudosimplitigs	15	3	runs	6634628	9026192	6901894	2124298	243413	2250188	347376	2597564	2665528	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_3.M_runs
spneumoniae-pangenome	pseudosimplitigs	15	3	zeros	6634628	9026192	6634628	2391564	349824	2250188	405944	2656132	2770616	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_3.M_zeros
spneumoniae-pangenome	pseudosimplitigs	15	4	default	6634628	8937388	6634628	2302760	428812	2237968	463412	2701380	2803632	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_4.M_default
spneumoniae-pangenome	pseudosimplitigs	15	4	ones	6634628	8937388	6989796	1947592	347070	2237968	435692	2673660	2728128	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_4.M_ones
spneumoniae-pangenome	pseudosimplitigs	15	4	runs	6634628	8937388	6944508	1992880	315267	2237968	407704	2645672	2703752	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_4.M_runs
spneumoniae-pangenome	pseudosimplitigs	15	4	zeros	6634628	8937388	6634628	2302760	430069	2237968	465452	2703420	2804532	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_4.M_zeros
spneumoniae-pangenome	pseudosimplitigs	15	5	default	6634628	8891146	6634628	2256518	509880	2230892	510240	2741132	2833160	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_5.M_default
spneumoniae-pangenome	pseudosimplitigs	15	5	ones	6634628	8891146	7011641	1879505	418188	2230892	473304	2704196	2761040	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_5.M_ones
spneumoniae-pangenome	pseudosimplitigs	15	5	runs	6634628	8891146	6974442	1916704	391303	2230892	453304	2684196	2744440	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_5.M_runs
spneumoniae-pangenome	pseudosimplitigs	15	5	zeros	6634628	8891146	6634628	2256518	510183	2230892	511048	2741940	2833524	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_5.M_zeros
spneumoniae-pangenome	streaming	15	na	default	6634628	8866545	6634628	2231917	285930	2014568	369860	2384428	2621948	spneumoniae-pangenome.S_streaming.k_15.d_na.M_default
spneumoniae-pangenome	streaming	15	na	ones	6634628	8866545	7350277	1516268	154687	2014568	233384	2247952	2372648	spneumoniae-pangenome.S_streaming.k_15.d_na.M_ones
spneumoniae-pangenome	streaming	15	na	runs	6634628	8866545	7298928	1567617	119832	2014568	185768	2200336	2340684	spneumoniae-pangenome.S_streaming.k_15.d_na.M_runs
spneumoniae-pangenome	streaming	15	na	zeros	6634628	8866545	6634628	2231917	300975	2014568	393816	2408384	2638748	spneumoniae-pangenome.S_streaming.k_15.d_na.M_zeros
spneumoniae-pangenome	greedy	16	na	default	6945327	7905703	6945327	960376	201897	1883056	345576	2228632	2302612	spneumoniae-pangenome.S_greedy.k_16.d_na.M_default
spneumoniae-pangenome	greedy	16	na	ones	6945327	7905703	7200136	705567	130797	1883056	262364	2145420	2183284	spneumoniae-pangenome.S_greedy.k_16.d_na.M_ones
spneumoniae-pangenome	greedy	16	na	runs	6945327	7905703	7196113	709590	127613	1883056	258212	2141268	2180288	spneumoniae-pangenome.S_greedy.k_16.d_na.M_runs
spneumoniae-pangenome	greedy	16	na	zeros	6945327	7905703	6945327	960376	238978	1883056	378192	2261248	2329196	spneumoniae-pangenome.S_greedy.k_16.d_na.M_zeros
spneumoniae-pangenome	pseudosimplitigs	16	1	default	6945327	9973272	6945327	3027945	201863	2380024	232928	2612952	2837568	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_1.M_default
spneumoniae-pangenome	pseudosimplitigs	16	1	ones	6945327	9973272	7147527	2825745	227077	2380024	329664	2709688	2874064	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_1.M_ones
spneumoniae-pangenome	pseudosimplitigs	16	1	runs	6945327	9973272	7110737	2862535	201290	2380024	289780	2669804	2843672	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_1.M_runs
spneumoniae-pangenome	pseudosimplitigs	16	1	zeros	6945327	9973272	6945327	3027945	215792	2380024	267200	2647224	2857524	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_1.M_zeros
spneumoniae-pangenome	pseudosimplitigs	16	2	default	6945327	9531468	6945327	2586141	213575	2271488	263436	2534924	2730684	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_2.M_default
spneumoniae-pangenome	pseudosimplitigs	16	2	ones	6945327	9531468	7138156	2393312	196152	2271488	293240	2564728	2710736	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_2.M_ones
spneumoniae-pangenome	pseudosimplitigs	16	2	runs	6945327	9531468	7112784	2418684	178062	2271488	264348	2535836	2689832	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_2.M_runs
spneumoniae-pangenome	pseudosimplitigs	16	2	zeros	6945327	9531468	6945327	2586141	219760	2271488	276028	2547516	2739212	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_2.M_zeros
spneumoniae-pangenome	pseudosimplitigs	16	3	default	6945327	9281301	6945327	2335974	236043	2215944	300568	2516512	2687372	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_3.M_default
spneumoniae-pangenome	pseudosimplitigs	16	3	ones	6945327	9281301	7163644	2117657	192573	2215944	293384	2509328	2630288	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_3.M_ones
spneumoniae-pangenome	pseudosimplitigs	16	3	runs	6945327	9281301	7143470	2137831	178172	2215944	271872	2487816	2613592	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_3.M_runs
spneumoniae-pangenome	pseudosimplitigs	16	3	zeros	6945327	9281301	6945327	2335974	238724	2215944	305404	2521348	2690692	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_3.M_zeros
spneumoniae-pangenome	pseudosimplitigs	16	4	default	6945327	9250784	6945327	2305457	282973	2225836	355936	2581772	2734924	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_4.M_default
spneumoniae-pangenome	pseudosimplitigs	16	4	ones	6945327	9250784	7192112	2058672	229042	2225836	336404	2562240	2665564	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_4.M_ones
spneumoniae-pangenome	pseudosimplitigs	16	4	runs	6945327	9250784	7173902	2076882	216109	2225836	319928	2545764	2653540	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_4.M_runs
spneumoniae-pangenome	pseudosimplitigs	16	4	zeros	6945327	9250784	6945327	2305457	284075	2225836	357764	2583600	2735516	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_4.M_zeros
spneumoniae-pangenome	pseudosimplitigs	16	5	default	6945327	9318873	6945327	2373546	359671	2266784	425560	2692344	2829532	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_default
spneumoniae-pangenome	pseudosimplitigs	16	5	ones	6945327	9318873	7228207	2090666	299309	2266784	399516	2666300	2760976	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_ones
spneumoniae-pangenome	pseudosimplitigs	16	5	runs	6945327	9318873	7210141	2108732	286406	2266784	387884	2654668	2750212	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_runs
spneumoniae-pangenome	pseudosimplitigs	16	5	zeros	6945327	9318873	6945327	2373546	359978	2266784	426184	2692968	2829972	spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_zeros
spneumoniae-pangenome	streaming	16	na	default	6945327	9186139	6945327	2240812	217073	2037968	294616	2332584	2584828	spneumoniae-pangenome.S_streaming.k_16.d_na.M_default
spneumoniae-pangenome	streaming	16	na	ones	6945327	9186139	7563036	1623103	128008	2037968	204880	2242848	2391676	spneumoniae-pangenome.S_streaming.k_16.d_na.M_ones
spneumoniae-pangenome	streaming	16	na	runs	6945327	9186139	7545009	1641130	115521	2037968	183508	2221476	2377104	spneumoniae-pangenome.S_streaming.k_16.d_na.M_runs
spneumoniae-pangenome	streaming	16	na	zeros	6945327	9186139	6945327	2240812	222674	2037968	306796	2344764	2593692	spneumoniae-pangenome.S_streaming.k_16.d_na.M_zeros
spneumoniae-pangenome	greedy	17	na	default	7170727	8207498	7170727	1036771	181126	1899632	323616	2223248	2329008	spneumoniae-pangenome.S_greedy.k_17.d_na.M_default
spneumoniae-pangenome	greedy	17	na	ones	7170727	8207498	7417396	790102	121199	1899632	251976	2151608	2214036	spneumoniae-pangenome.S_greedy.k_17.d_na.M_ones
spneumoniae-pangenome	greedy	17	na	runs	7170727	8207498	7415645	791853	119858	1899632	249684	2149316	2212308	spneumoniae-pangenome.S_greedy.k_17.d_na.M_runs
spneumoniae-pangenome	greedy	17	na	zeros	7170727	8207498	7170727	1036771	213529	1899632	354676	2254308	2352252	spneumoniae-pangenome.S_greedy.k_17.d_na.M_zeros
spneumoniae-pangenome	pseudosimplitigs	17	1	default	7170727	10068135	7170727	2897408	181088	2316472	207328	2523800	2793736	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_default
spneumoniae-pangenome	pseudosimplitigs	17	1	ones	7170727	10068135	7322164	2745971	188127	2316472	272904	2589376	2809180	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_ones
spneumoniae-pangenome	pseudosimplitigs	17	1	runs	7170727	10068135	7311690	2756445	180787	2316472	259108	2575580	2801476	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_runs
spneumoniae-pangenome	pseudosimplitigs	17	1	zeros	7170727	10068135	7170727	2897408	186495	2316472	223604	2540076	2801736	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_zeros
spneumoniae-pangenome	pseudosimplitigs	17	2	default	7170727	9688939	7170727	2518212	185052	2221476	224980	2446456	2688268	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_default
spneumoniae-pangenome	pseudosimplitigs	17	2	ones	7170727	9688939	7322318	2366621	163528	2221476	244564	2466040	2661948	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_ones
spneumoniae-pangenome	pseudosimplitigs	17	2	runs	7170727	9688939	7314629	2374310	157970	2221476	233524	2455000	2655396	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_runs
spneumoniae-pangenome	pseudosimplitigs	17	2	zeros	7170727	9688939	7170727	2518212	187179	2221476	230332	2451808	2693588	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_zeros
spneumoniae-pangenome	pseudosimplitigs	17	3	default	7170727	9557353	7170727	2386626	192538	2190516	242960	2433476	2661108	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_default
spneumoniae-pangenome	pseudosimplitigs	17	3	ones	7170727	9557353	7336197	2221156	159596	2190516	243992	2434508	2615220	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_ones
spneumoniae-pangenome	pseudosimplitigs	17	3	runs	7170727	9557353	7329394	2227959	154649	2190516	234660	2425176	2610380	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_runs
spneumoniae-pangenome	pseudosimplitigs	17	3	zeros	7170727	9557353	7170727	2386626	193677	2190516	245544	2436060	2662716	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_zeros
spneumoniae-pangenome	pseudosimplitigs	17	4	default	7170727	9502095	7170727	2331368	211295	2188760	273280	2462040	2673004	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_default
spneumoniae-pangenome	pseudosimplitigs	17	4	ones	7170727	9502095	7358346	2143749	170374	2188760	262344	2451104	2614212	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_ones
spneumoniae-pangenome	pseudosimplitigs	17	4	runs	7170727	9502095	7351884	2150211	165807	2188760	254916	2443676	2608016	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_runs
spneumoniae-pangenome	pseudosimplitigs	17	4	zeros	7170727	9502095	7170727	2331368	211919	2188760	274716	2463476	2673248	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_zeros
spneumoniae-pangenome	pseudosimplitigs	17	5	default	7170727	9495447	7170727	2324720	253106	2212732	328412	2541144	2727164	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_default
spneumoniae-pangenome	pseudosimplitigs	17	5	ones	7170727	9495447	7401967	2093480	202840	2212732	305872	2518604	2656528	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_ones
spneumoniae-pangenome	pseudosimplitigs	17	5	runs	7170727	9495447	7394849	2100598	197911	2212732	299844	2512576	2650972	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_runs
spneumoniae-pangenome	pseudosimplitigs	17	5	zeros	7170727	9495447	7170727	2324720	253356	2212732	328920	2541652	2727460	spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_zeros
spneumoniae-pangenome	streaming	17	na	default	7170727	9459404	7170727	2288677	191413	2058116	261192	2319308	2590336	spneumoniae-pangenome.S_streaming.k_17.d_na.M_default
spneumoniae-pangenome	streaming	17	na	ones	7170727	9459404	7761121	1698283	116270	2058116	191976	2250092	2416440	spneumoniae-pangenome.S_streaming.k_17.d_na.M_ones
spneumoniae-pangenome	streaming	17	na	runs	7170727	9459404	7754741	1704663	111991	2058116	183652	2241768	2412100	spneumoniae-pangenome.S_streaming.k_17.d_na.M_runs
spneumoniae-pangenome	streaming	17	na	zeros	7170727	9459404	7170727	2288677	193705	2058116	268076	2326192	2594292	spneumoniae-pangenome.S_streaming.k_17.d_na.M_zeros
spneumoniae-pangenome	greedy	18	na	default	7367184	8490474	7367184	1123290	164848	1919260	307768	2227028	2355784	spneumoniae-pangenome.S_greedy.k_18.d_na.M_default
spneumoniae-pangenome	greedy	18	na	ones	7367184	8490474	7622410	868064	114359	1919260	244032	2163292	2247092	spneumoniae-pangenome.S_greedy.k_18.d_na.M_ones
spneumoniae-pangenome	greedy	18	na	runs	7367184	8490474	7621696	868778	113808	1919260	243020	2162280	2246060	spneumoniae-pangenome.S_greedy.k_18.d_na.M_runs
spneumoniae-pangenome	greedy	18	na	zeros	7367184	8490474	7367184	1123290	194901	1919260	339000	2258260	2377532	spneumoniae-pangenome.S_greedy.k_18.d_na.M_zeros
spneumoniae-pangenome	pseudosimplitigs	18	1	default	7367184	10169039	7367184	2801855	164815	2264916	189156	2454072	2753196	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_1.M_default
spneumoniae-pangenome	pseudosimplitigs	18	1	ones	7367184	10169039	7494988	2674051	167039	2264916	242012	2506928	2762336	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_1.M_ones
spneumoniae-pangenome	pseudosimplitigs	18	1	runs	7367184	10169039	7491667	2677372	164677	2264916	236844	2501760	2759480	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_1.M_runs
